tick,agent_id,x,y,active_agents,messages_sent
90,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
91,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
91,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
91,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
91,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
92,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
92,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
92,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
92,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
93,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
93,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
93,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
93,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
94,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
94,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
94,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
94,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
95,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
95,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
95,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
95,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
96,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
96,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
96,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
96,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
97,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
97,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
97,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
97,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
98,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
98,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
98,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
98,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
99,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
99,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
99,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
99,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
100,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
100,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
100,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
100,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
101,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
101,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
101,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
101,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
102,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
102,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
102,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
102,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
103,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
103,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
103,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
103,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
104,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
104,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
